ID,Case Number,Date,Block,IUCR,Primary Type,Description,Location Description,Arrest,Domestic,Beat,District,Ward,Community Area,FBI Code,Year,Updated On,Location
12329132,JE185820,2021-03-31 19:00:00,033XX N PULASKI RD,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,RESIDENCE,False,True,1732.0,17.0,30.0,21.0,26,2021,04/07/2021 03:40:57 PM,"(41.941762494, -87.727267038)"
12813034,JF379127,2022-09-01 07:00:00,007XX W WAYMAN ST,0820,THEFT,$500 AND UNDER,PARKING LOT / GARAGE (NON RESIDENTIAL),False,False,1214.0,12.0,42.0,28.0,06,2022,01/03/2023 03:40:27 PM,"(41.887472275, -87.646173514)"
12912192,JF497936,2022-12-04 15:00:00,106XX S RIDGEWAY AVE,0460,BATTERY,SIMPLE,DRIVEWAY - RESIDENTIAL,False,False,2211.0,22.0,19.0,74.0,08B,2022,01/03/2023 03:40:27 PM,"(41.699608315, -87.714547408)"
12690514,JF231805,2022-05-05 12:50:00,081XX S COTTAGE GROVE AVE,0560,ASSAULT,SIMPLE,RESIDENCE,False,False,631.0,6.0,8.0,44.0,08A,2022,01/03/2023 03:40:27 PM,"(41.746945834, -87.605114755)"
12555760,JE462959,2021-12-01 21:20:00,003XX S WHIPPLE ST,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,STREET,False,False,1124.0,11.0,28.0,27.0,11,2021,12/08/2021 03:44:18 PM,"(41.876908113, -87.702323689)"
12162621,JD319208,2020-08-03 09:00:00,006XX W OHARE ST,1812,NARCOTICS,POSSESS - CANNABIS MORE THAN 30 GRAMS,GOVERNMENT BUILDING / PROPERTY,True,False,1654.0,16.0,41.0,76.0,18,2020,03/20/2021 03:39:15 PM,
12603567,JF126386,2022-01-27 23:29:00,007XX E 77TH ST,1750,OFFENSE INVOLVING CHILDREN,CHILD ABUSE,APARTMENT,True,True,624.0,6.0,6.0,69.0,08B,2022,01/03/2023 03:40:27 PM,"(41.754919006, -87.606135109)"
12272124,JE115830,2021-01-17 21:41:00,038XX S HONORE ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,True,True,912.0,9.0,12.0,59.0,08B,2021,01/24/2021 03:41:07 PM,"(41.824135044, -87.671440085)"
12271555,JE114537,2021-01-12 08:30:00,040XX W 81ST ST,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,RESIDENCE,False,False,834.0,8.0,18.0,70.0,26,2021,01/20/2021 03:39:23 PM,"(41.74575798, -87.723485411)"
12707539,JF252751,2022-05-23 15:02:00,0000X E 120TH ST,1320,CRIMINAL DAMAGE,TO VEHICLE,SIDEWALK,False,False,532.0,5.0,9.0,53.0,14,2022,01/03/2023 03:40:27 PM,"(41.676213523, -87.621733221)"
12353909,JE215976,2021-05-01 12:30:00,091XX S COMMERCIAL AVE,0560,ASSAULT,SIMPLE,BANK,False,False,423.0,4.0,10.0,46.0,08A,2021,05/08/2021 03:40:26 PM,"(41.729264191, -87.551237878)"
12924481,JF511562,2022-12-14 05:00:00,001XX W 109TH PL,0920,MOTOR VEHICLE THEFT,ATTEMPT - AUTOMOBILE,STREET,False,False,513.0,5.0,34.0,49.0,07,2022,01/03/2023 03:40:27 PM,"(41.695281864, -87.626294076)"
12903215,JF487284,2022-07-04 09:00:00,010XX N LAWNDALE AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,1112.0,11.0,27.0,23.0,07,2022,01/03/2023 03:40:27 PM,"(41.899931658, -87.718902096)"
12711529,JF257381,2022-05-27 03:34:00,056XX S MAY ST,0460,BATTERY,SIMPLE,PARKING LOT / GARAGE (NON RESIDENTIAL),False,False,712.0,7.0,16.0,68.0,08B,2022,01/03/2023 03:40:27 PM,"(41.791535799, -87.653590761)"
12636775,JF166141,2022-03-07 12:45:00,009XX W 19TH ST,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,False,True,1235.0,12.0,25.0,31.0,14,2022,01/03/2023 03:40:27 PM,"(41.856674545, -87.650937568)"
12660506,JF195542,2022-04-03 08:07:00,049XX W BYRON ST,051A,ASSAULT,AGGRAVATED - HANDGUN,RESIDENCE,True,True,1634.0,16.0,45.0,15.0,04A,2022,01/03/2023 03:40:27 PM,"(41.951529586, -87.75067275)"
12744864,JF297866,2022-06-28 19:55:00,125XX S WENTWORTH AVE,143A,WEAPONS VIOLATION,UNLAWFUL POSSESSION - HANDGUN,STREET,True,False,523.0,5.0,9.0,53.0,15,2022,01/03/2023 03:40:27 PM,"(41.666188543, -87.627088267)"
12865773,JF442219,2022-10-20 17:04:00,030XX W 62ND ST,0560,ASSAULT,SIMPLE,APARTMENT,False,True,823.0,8.0,16.0,66.0,08A,2022,01/03/2023 03:40:27 PM,"(41.780839741, -87.699893321)"
12773762,JF332846,2022-07-26 19:28:00,023XX W MADISON ST,1821,NARCOTICS,MANUFACTURE / DELIVER - CANNABIS 10 GRAMS OR LESS,SIDEWALK,True,False,1223.0,12.0,27.0,28.0,18,2022,01/03/2023 03:40:27 PM,"(41.881179025, -87.685231857)"
12355399,JE217837,2021-05-03 04:00:00,079XX S JUSTINE ST,0810,THEFT,OVER $500,APARTMENT,False,True,612.0,6.0,21.0,71.0,06,2021,05/10/2021 03:40:27 PM,"(41.750169618, -87.662221556)"
12570656,JE480997,2021-12-17 05:30:00,063XX S TALMAN AVE,0810,THEFT,OVER $500,STREET,False,False,825.0,8.0,16.0,66.0,06,2021,12/24/2021 03:40:11 PM,"(41.778447788, -87.689717249)"
12787168,JF348557,2022-08-08 06:16:00,006XX S PULASKI RD,0810,THEFT,OVER $500,STREET,False,False,1132.0,11.0,24.0,26.0,06,2022,01/03/2023 03:40:27 PM,"(41.872836648, -87.725403519)"
12227530,JD438733,2020-11-22 13:11:00,103XX S WALLACE ST,2027,NARCOTICS,POSSESS - CRACK,ALLEY,True,False,2232.0,22.0,34.0,49.0,18,2020,12/17/2020 03:40:05 PM,"(41.705682572, -87.637939281)"
12935798,JF526262,2022-12-28 10:00:00,023XX S DR MARTIN LUTHER KING JR DR,0810,THEFT,OVER $500,OTHER (SPECIFY),False,False,132.0,1.0,4.0,33.0,06,2022,01/04/2023 03:41:19 PM,"(41.85102174, -87.618954852)"
12247864,JD461347,2020-12-16 16:00:00,001XX E 122ND PL,2820,OTHER OFFENSE,TELEPHONE THREAT,RESIDENCE,False,True,532.0,5.0,9.0,53.0,08A,2020,12/23/2020 03:40:29 PM,"(41.671695312, -87.618913377)"
12362943,JE227106,2021-05-11 19:06:00,013XX N WALLER AVE,5110,OTHER OFFENSE,GUN OFFENDER - DUTY TO REGISTER,SIDEWALK,True,False,2531.0,25.0,29.0,25.0,26,2021,05/18/2021 03:40:55 PM,"(41.904424512, -87.768160931)"
12554105,JE461123,2021-11-29 07:00:00,027XX W THORNDALE AVE,0810,THEFT,OVER $500,STREET,False,False,2011.0,20.0,40.0,2.0,06,2021,12/06/2021 03:46:37 PM,"(41.988586047, -87.697676062)"
12349309,JE210220,2021-04-25 13:00:00,0000X W CERMAK RD,1310,CRIMINAL DAMAGE,TO PROPERTY,STREET,False,False,131.0,1.0,3.0,33.0,14,2021,05/02/2021 03:41:47 PM,"(41.852901521, -87.628275435)"
12694783,JF237073,2022-05-10 15:08:00,052XX S HERMITAGE AVE,143A,WEAPONS VIOLATION,UNLAWFUL POSSESSION - HANDGUN,SIDEWALK,True,False,932.0,9.0,16.0,61.0,15,2022,01/03/2023 03:40:27 PM,"(41.799007141, -87.668365008)"
12285886,JE132454,2021-02-04 15:35:00,048XX N ROCKWELL ST,0820,THEFT,$500 AND UNDER,ALLEY,False,False,2031.0,20.0,40.0,4.0,06,2021,02/11/2021 03:40:22 PM,"(41.969006666, -87.693811132)"
12260690,JE102453,2021-01-03 19:37:00,0000X N HOMAN BLVD,1330,CRIMINAL TRESPASS,TO LAND,GAS STATION,True,False,1123.0,11.0,28.0,27.0,26,2021,01/16/2021 03:39:23 PM,"(41.882139587, -87.71104513)"
12581630,JE493652,2021-12-30 15:29:00,047XX N LAPORTE AVE,0820,THEFT,$500 AND UNDER,RESIDENCE - PORCH / HALLWAY,False,False,1623.0,16.0,45.0,15.0,06,2021,01/06/2022 03:43:35 PM,
12767998,JF325892,2022-07-21 10:20:00,023XX E 97TH ST,0820,THEFT,$500 AND UNDER,DRIVEWAY - RESIDENTIAL,False,False,431.0,4.0,7.0,51.0,06,2022,01/03/2023 03:40:27 PM,"(41.718685396, -87.567614676)"
12787223,JF348695,2022-08-07 16:30:00,0000X S JEFFERSON ST,1320,CRIMINAL DAMAGE,TO VEHICLE,PARKING LOT / GARAGE (NON RESIDENTIAL),False,False,121.0,1.0,42.0,28.0,14,2022,01/03/2023 03:40:27 PM,"(41.881314979, -87.642644446)"
12901149,JF484846,2022-11-22 23:00:00,067XX S CREGIER AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,332.0,3.0,5.0,43.0,07,2022,01/03/2023 03:40:27 PM,"(41.772619625, -87.581395365)"
12098497,JD287681,2020-07-04 21:15:00,017XX W ROSCOE ST,0890,THEFT,FROM BUILDING,APARTMENT,False,False,1922.0,19.0,47.0,6.0,06,2020,07/11/2020 03:41:27 PM,"(41.943294921, -87.672274821)"
12677214,JF215670,2022-04-21 21:00:00,110XX S CAMPBELL AVE,0810,THEFT,OVER $500,STREET,False,False,2212.0,22.0,19.0,75.0,06,2022,01/03/2023 03:40:27 PM,"(41.692983328, -87.683686472)"
12963200,JG128882,2022-12-06 12:00:00,115XX S ABERDEEN ST,0810,THEFT,OVER $500,RESIDENCE,False,False,524.0,5.0,34.0,53.0,06,2022,11/15/2023 03:41:31 PM,"(41.684345701, -87.649422793)"
12256408,JD467822,2020-12-23 17:50:00,004XX N RIDGEWAY AVE,051A,ASSAULT,AGGRAVATED - HANDGUN,STREET,False,False,1122.0,11.0,27.0,23.0,04A,2020,01/06/2021 03:39:37 PM,"(41.889137823, -87.719791482)"
12774028,JF333073,2022-07-27 02:30:00,130XX S EVANS AVE,0810,THEFT,OVER $500,STREET,False,True,533.0,5.0,9.0,54.0,06,2022,01/03/2023 03:40:27 PM,"(41.657736191, -87.603405336)"
12401354,JE274542,2021-06-21 16:31:00,092XX S WALLACE ST,1812,NARCOTICS,POSSESS - CANNABIS MORE THAN 30 GRAMS,STREET,True,False,2223.0,22.0,21.0,73.0,18,2021,06/28/2021 03:40:57 PM,"(41.726177711, -87.638483946)"
12757409,JF313029,2022-07-10 23:00:00,079XX S SOUTH SHORE DR,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,422.0,4.0,7.0,46.0,07,2022,01/03/2023 03:40:27 PM,"(41.751007388, -87.548031233)"
12805320,JF369188,2022-08-24 19:30:00,113XX S PARNELL AVE,0560,ASSAULT,SIMPLE,STREET,False,False,2233.0,22.0,34.0,49.0,08A,2022,01/03/2023 03:40:27 PM,"(41.688154968, -87.636198645)"
12845221,JF417669,2022-08-18 17:00:00,073XX N OAKLEY AVE,1110,DECEPTIVE PRACTICE,BOGUS CHECK,APARTMENT,False,False,2411.0,24.0,50.0,2.0,11,2022,01/03/2023 03:40:27 PM,"(42.014640369, -87.687529)"
12898677,JF481851,2022-11-18 16:00:00,010XX W 19TH ST,0930,MOTOR VEHICLE THEFT,THEFT / RECOVERY - AUTOMOBILE,STREET,False,False,1235.0,12.0,25.0,31.0,07,2022,01/03/2023 03:40:27 PM,"(41.856648913, -87.652630055)"
12296954,JE146761,2021-02-19 20:40:00,044XX S MICHIGAN AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,215.0,2.0,3.0,38.0,08B,2021,02/26/2021 03:40:42 PM,"(41.814155472, -87.622966962)"
12014867,JD192275,2020-03-21 17:45:00,002XX E HURON ST,0440,BATTERY,"AGGRAVATED - HANDS, FISTS, FEET, NO / MINOR INJURY",HOSPITAL BUILDING / GROUNDS,False,False,1834.0,18.0,42.0,8.0,08B,2020,03/28/2020 03:42:36 PM,"(41.895003278, -87.62152816)"
12894785,JF477107,2022-11-16 15:35:00,030XX N KEATING AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,False,True,2521.0,25.0,31.0,19.0,14,2022,01/03/2023 03:40:27 PM,"(41.936045044, -87.745502902)"
12810196,JF375832,2022-08-30 08:23:00,082XX S PERRY AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,True,True,622.0,6.0,21.0,44.0,08B,2022,01/03/2023 03:40:27 PM,"(41.744776436, -87.626868948)"
12625052,JF153079,2022-02-23 00:00:00,030XX W 41ST PL,4387,OTHER OFFENSE,VIOLATE ORDER OF PROTECTION,RESIDENCE,False,True,921.0,9.0,15.0,58.0,26,2022,01/03/2023 03:40:27 PM,"(41.818164041, -87.700259347)"
12433619,JE313936,2021-07-25 18:00:00,088XX S WABASH AVE,0560,ASSAULT,SIMPLE,RESIDENCE,False,True,632.0,6.0,9.0,44.0,08A,2021,08/01/2021 03:40:00 PM,"(41.733585821, -87.622529169)"
12600001,JF121847,2022-01-23 02:00:00,033XX W LAWRENCE AVE,1305,CRIMINAL DAMAGE,CRIMINAL DEFACEMENT,CTA TRAIN,False,False,1713.0,17.0,33.0,14.0,14,2022,01/03/2023 03:40:27 PM,"(41.968408072, -87.712747145)"
12509488,JE406350,2021-10-11 18:10:00,015XX W WARREN BLVD,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,1224.0,12.0,27.0,28.0,08B,2021,10/18/2021 03:41:20 PM,"(41.882379941, -87.665881802)"
12894089,JF475890,2022-11-15 17:04:00,041XX S RACINE AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,SIDEWALK,True,True,924.0,9.0,11.0,61.0,08B,2022,01/03/2023 03:40:27 PM,"(41.819342065, -87.655655695)"
12368566,JE233930,2020-12-22 00:00:00,041XX N LONG AVE,1154,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,RESIDENCE,False,False,1624.0,16.0,38.0,15.0,11,2020,05/18/2021 03:40:55 PM,
12542411,JE446808,2021-11-15 00:00:00,078XX S GREENWOOD AVE,0281,CRIMINAL SEXUAL ASSAULT,NON-AGGRAVATED,RESIDENCE,False,False,624.0,6.0,8.0,69.0,02,2021,11/22/2021 03:40:20 PM,"(41.752693406, -87.597947385)"
12544811,JE449418,2021-11-16 15:45:00,074XX S GREENWOOD AVE,0320,ROBBERY,STRONG ARM - NO WEAPON,SCHOOL - PUBLIC GROUNDS,False,False,323.0,3.0,5.0,69.0,03,2021,06/07/2022 03:39:45 PM,"(41.758907476, -87.598100019)"
12582744,JF101094,2022-01-01 05:45:00,071XX S CRANDON AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,333.0,3.0,5.0,43.0,08B,2022,01/03/2023 03:40:27 PM,"(41.765676702, -87.568940263)"
12410909,JE286146,2021-07-01 14:42:00,006XX N ASHLAND AVE,143A,WEAPONS VIOLATION,UNLAWFUL POSSESSION - HANDGUN,SIDEWALK,True,False,1215.0,12.0,1.0,24.0,15,2021,07/08/2021 03:41:09 PM,"(41.893611655, -87.66721933)"
12464854,JE350049,2021-08-25 19:59:00,040XX N MOODY AVE,051B,ASSAULT,AGGRAVATED - OTHER FIREARM,STREET,False,False,1624.0,16.0,38.0,15.0,04A,2021,09/01/2021 03:41:31 PM,"(41.953795478, -87.780470788)"
12437560,JE318805,2021-07-29 16:20:00,008XX N RIDGEWAY AVE,051A,ASSAULT,AGGRAVATED - HANDGUN,RESIDENCE,False,True,1112.0,11.0,27.0,23.0,04A,2021,08/05/2021 03:42:05 PM,"(41.896216334, -87.719999212)"
12701239,JF162805,2022-03-04 06:30:00,027XX W WASHINGTON BLVD,2093,NARCOTICS,FOUND SUSPECT NARCOTICS,STREET,True,False,1222.0,12.0,27.0,27.0,18,2022,04/08/2023 03:40:20 PM,
12351543,JE212981,2021-04-28 14:01:00,067XX S DR MARTIN LUTHER KING JR DR,0545,ASSAULT,"PROTECTED EMPLOYEE - HANDS, FISTS, FEET, NO / MINOR INJURY",CTA BUS,True,False,322.0,3.0,20.0,69.0,08A,2021,05/05/2021 03:41:09 PM,"(41.772683728, -87.615440298)"
12281294,JE126619,2021-01-28 12:00:00,025XX W CERMAK RD,2820,OTHER OFFENSE,TELEPHONE THREAT,RESTAURANT,False,False,1023.0,10.0,28.0,31.0,08A,2021,02/04/2021 03:41:19 PM,"(41.852002137, -87.688646389)"
12666287,JF202569,2022-04-09 13:15:00,005XX W 103RD ST,0560,ASSAULT,SIMPLE,APARTMENT,False,False,2232.0,22.0,9.0,73.0,08A,2022,01/03/2023 03:40:27 PM,"(41.707004999, -87.636071947)"
12437662,JE319029,2021-07-29 17:00:00,013XX W ARGYLE ST,1154,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,APARTMENT,False,False,2033.0,20.0,47.0,3.0,11,2021,08/05/2021 03:42:05 PM,"(41.972617333, -87.663373937)"
12325189,JE180947,2021-03-27 01:05:00,001XX E OHIO ST,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,1834.0,18.0,42.0,8.0,07,2021,04/03/2021 03:40:04 PM,"(41.892535727, -87.625000643)"
12826288,JF394034,2022-09-12 16:00:00,024XX W Ohio st,1305,CRIMINAL DAMAGE,CRIMINAL DEFACEMENT,RESIDENCE,False,False,1221.0,12.0,26.0,24.0,14,2022,01/03/2023 03:40:27 PM,"(41.892094631, -87.688467424)"
12761747,JF318428,2022-07-14 19:00:00,021XX S MICHIGAN AVE,0810,THEFT,OVER $500,STREET,False,False,132.0,1.0,3.0,33.0,06,2022,01/03/2023 03:40:27 PM,"(41.853930752, -87.623841071)"
12621637,JF148955,2022-02-18 20:00:00,057XX S CICERO AVE,0820,THEFT,$500 AND UNDER,AIRPORT TERMINAL UPPER LEVEL - SECURE AREA,False,False,813.0,8.0,13.0,56.0,06,2022,01/03/2023 03:40:27 PM,"(41.788987036, -87.74147999)"
12214271,JD423389,2020-11-06 21:31:00,056XX S JUSTINE ST,1477,WEAPONS VIOLATION,RECKLESS FIREARM DISCHARGE,ALLEY,False,False,713.0,7.0,16.0,67.0,15,2020,12/17/2020 03:40:05 PM,"(41.791417111, -87.663283958)"
12919753,JF506905,2022-12-11 19:20:00,023XX N CLARK ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,1812.0,18.0,43.0,7.0,14,2022,01/03/2023 03:40:27 PM,"(41.924839106, -87.64001083)"
12285872,JE132435,2021-01-04 00:00:00,007XX S DEARBORN ST,0820,THEFT,$500 AND UNDER,RESIDENCE,False,False,123.0,1.0,4.0,32.0,06,2021,02/06/2021 03:39:24 PM,"(41.873046979, -87.629155581)"
12631939,JF161520,2022-03-03 01:00:00,038XX S HONORE ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,False,True,912.0,9.0,12.0,59.0,08B,2022,01/03/2023 03:40:27 PM,"(41.824104858, -87.671440396)"
12274431,JE118528,2021-01-20 18:30:00,050XX W GLADYS AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,False,False,1533.0,15.0,29.0,25.0,14,2021,01/27/2021 03:40:35 PM,"(41.875794222, -87.75175773)"
12331083,JE188133,2021-04-03 12:00:00,055XX W HIRSCH ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,True,True,2532.0,25.0,37.0,25.0,08B,2021,04/14/2021 03:41:04 PM,"(41.905769403, -87.764868572)"
12835501,JF406043,2022-09-21 19:20:00,0000X N WESTERN AVE,0460,BATTERY,SIMPLE,RESTAURANT,False,False,1223.0,12.0,27.0,28.0,08B,2022,01/03/2023 03:40:27 PM,"(41.881756669, -87.686445186)"
12319773,JE174470,2021-03-20 14:40:00,086XX S COTTAGE GROVE AVE,1750,OFFENSE INVOLVING CHILDREN,CHILD ABUSE,SIDEWALK,True,True,632.0,6.0,6.0,44.0,08B,2021,04/07/2021 03:40:07 PM,"(41.738008783, -87.604863987)"
12518477,JE417135,2021-10-21 07:30:00,055XX S RACINE AVE,0497,BATTERY,AGGRAVATED DOMESTIC BATTERY - OTHER DANGEROUS WEAPON,STREET,False,True,713.0,7.0,16.0,67.0,04B,2021,10/28/2021 03:40:49 PM,"(41.793436846, -87.654857841)"
12670828,JF207211,2022-04-13 22:00:00,006XX N AUSTIN BLVD,0486,BATTERY,DOMESTIC BATTERY SIMPLE,ALLEY,False,True,1511.0,15.0,29.0,25.0,08B,2022,01/03/2023 03:40:27 PM,"(41.892260043, -87.775048159)"
12423585,JE301618,2021-07-14 13:54:00,068XX S WOLCOTT AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,True,726.0,7.0,17.0,67.0,07,2021,07/21/2021 03:41:25 PM,"(41.769536252, -87.671224504)"
12929160,JF518190,2022-12-20 21:30:00,003XX S RACINE AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,True,False,1231.0,12.0,28.0,28.0,07,2022,01/27/2023 03:41:51 PM,"(41.876982234, -87.657007881)"
12905797,JF490313,2022-11-20 13:40:00,026XX N WESTERN AVE,1563,SEX OFFENSE,CRIMINAL SEXUAL ABUSE,MOVIE HOUSE / THEATER,False,False,1411.0,14.0,32.0,22.0,17,2022,01/03/2023 03:40:27 PM,"(41.928822325, -87.687781609)"
12648059,JF180531,2022-03-20 02:00:00,022XX S MICHIGAN AVE,0820,THEFT,$500 AND UNDER,BAR OR TAVERN,False,False,132.0,1.0,3.0,33.0,06,2022,01/03/2023 03:40:27 PM,"(41.852089006, -87.623784345)"
12132619,JD328009,2020-08-09 14:40:00,002XX E SUPERIOR ST,0890,THEFT,FROM BUILDING,HOSPITAL BUILDING / GROUNDS,False,False,1833.0,18.0,2.0,8.0,06,2020,08/16/2020 03:41:29 PM,"(41.895774559, -87.621552652)"
12729029,JF278623,2022-06-13 18:59:00,038XX W 111TH ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,True,True,2211.0,22.0,19.0,74.0,08B,2022,01/03/2023 03:40:27 PM,"(41.69133734, -87.715651856)"
12629105,JF157939,2022-02-27 02:00:00,002XX S LEAVITT ST,0810,THEFT,OVER $500,STREET,False,True,1225.0,12.0,27.0,28.0,06,2022,01/03/2023 03:40:27 PM,"(41.878256992, -87.681457205)"
12753780,JF308656,2022-07-07 10:30:00,010XX W 79TH ST,2820,OTHER OFFENSE,TELEPHONE THREAT,APARTMENT,False,True,612.0,6.0,17.0,71.0,08A,2022,01/03/2023 03:40:27 PM,"(41.750542899, -87.650585924)"
12900290,JF483825,2022-11-22 02:00:00,088XX S CREGIER AVE,0920,MOTOR VEHICLE THEFT,ATTEMPT - AUTOMOBILE,STREET,False,False,412.0,4.0,8.0,48.0,07,2022,01/03/2023 03:40:27 PM,"(41.734245775, -87.580509512)"
12895876,JF478143,2022-11-11 08:45:00,018XX W LAWRENCE AVE,0820,THEFT,$500 AND UNDER,SIDEWALK,False,False,2032.0,20.0,47.0,4.0,06,2022,01/03/2023 03:40:27 PM,"(41.968815819, -87.674618145)"
12691398,JF232571,2022-05-05 09:30:00,008XX S LEAVITT ST,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,False,False,1225.0,12.0,28.0,28.0,14,2022,01/03/2023 03:40:27 PM,"(41.871131812, -87.68126158)"
12714991,JF261620,2022-05-30 21:16:00,011XX S COLUMBUS DR,143A,WEAPONS VIOLATION,UNLAWFUL POSSESSION - HANDGUN,STREET,True,False,114.0,1.0,4.0,32.0,15,2022,01/03/2023 03:40:27 PM,"(41.868619223, -87.620495545)"
12659335,JF194254,2022-04-01 10:00:00,074XX W TALCOTT AVE,0820,THEFT,$500 AND UNDER,HOSPITAL BUILDING / GROUNDS,False,False,1612.0,16.0,41.0,10.0,06,2022,01/03/2023 03:40:27 PM,"(41.988630807, -87.812829371)"
12612651,JF137891,2021-01-17 11:54:00,031XX N KEATING AVE,1752,OFFENSE INVOLVING CHILDREN,AGGRAVATED CRIMINAL SEXUAL ABUSE BY FAMILY MEMBER,RESIDENCE,False,True,2521.0,25.0,31.0,19.0,17,2021,01/18/2023 03:40:29 PM,"(41.937793483, -87.745575054)"
12877651,JF456474,2022-10-31 08:30:00,021XX W WASHINGTON BLVD,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,1223.0,12.0,27.0,28.0,07,2022,01/03/2023 03:40:27 PM,"(41.883096319, -87.679740809)"
12877852,JF456585,2022-10-31 12:30:00,002XX S GREEN ST,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,1232.0,12.0,25.0,28.0,07,2022,01/03/2023 03:40:27 PM,"(41.878649321, -87.648434529)"
12754474,JF309447,2022-07-07 14:30:00,075XX S SOUTH SHORE DR,0313,ROBBERY,ARMED - OTHER DANGEROUS WEAPON,SIDEWALK,False,False,421.0,4.0,7.0,43.0,03,2022,01/03/2023 03:40:27 PM,"(41.76015578, -87.556752911)"
12446397,JE329516,2021-08-07 03:00:00,065XX S DR MARTIN LUTHER KING JR DR,0810,THEFT,OVER $500,PARKING LOT / GARAGE (NON RESIDENTIAL),False,True,312.0,3.0,20.0,42.0,06,2021,08/14/2021 03:40:38 PM,"(41.775834643, -87.615515144)"
12593801,JF114590,2022-01-15 22:00:00,029XX N KOLMAR AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,2521.0,25.0,31.0,20.0,07,2022,01/03/2023 03:40:27 PM,"(41.934302834, -87.740770536)"
12749173,JF302383,2022-07-02 06:55:00,054XX W RACE AVE,0820,THEFT,$500 AND UNDER,STREET,False,False,1523.0,15.0,37.0,25.0,06,2022,01/03/2023 03:40:27 PM,"(41.889998353, -87.761574481)"
12342215,JE201778,2021-04-17 03:38:00,037XX W ROOSEVELT RD,1310,CRIMINAL DAMAGE,TO PROPERTY,GAS STATION,False,False,1011.0,10.0,24.0,29.0,14,2021,04/24/2021 03:40:47 PM,"(41.86625461, -87.718967674)"
12317389,JE171489,2021-03-08 09:00:00,006XX S CENTRAL AVE,0890,THEFT,FROM BUILDING,HOSPITAL BUILDING / GROUNDS,False,False,1522.0,15.0,29.0,25.0,06,2021,03/19/2021 03:39:40 PM,"(41.872274452, -87.764581664)"
12807253,JF372320,2022-08-27 09:03:00,055XX W 55TH ST,4389,OTHER OFFENSE,VIOLATION GPS MONITORING DEVICE,AIRPORT EXTERIOR - SECURE AREA,False,False,813.0,8.0,23.0,56.0,26,2022,01/03/2023 03:40:27 PM,"(41.792751611, -87.761409089)"
12425986,JE303337,2021-07-16 12:11:00,078XX S SAGINAW AVE,0560,ASSAULT,SIMPLE,RESIDENCE,False,True,421.0,4.0,7.0,43.0,08A,2021,07/23/2021 03:40:09 PM,"(41.753099752, -87.559942084)"
12788991,JF350082,2022-08-02 10:32:00,002XX W GRAND AVE,0860,THEFT,RETAIL THEFT,TAVERN / LIQUOR STORE,False,False,1831.0,18.0,42.0,8.0,06,2022,01/03/2023 03:40:27 PM,"(41.891581539, -87.634538286)"
12230347,JD442077,2020-11-25 01:00:00,093XX S STEWART AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,True,634.0,6.0,21.0,49.0,14,2020,12/17/2020 03:40:05 PM,"(41.724261074, -87.632877922)"
12109740,JD302015,2020-07-18 18:09:00,054XX N CLARK ST,0860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,False,False,2012.0,20.0,40.0,77.0,06,2020,07/25/2020 03:46:24 PM,"(41.981051896, -87.668375719)"
